
폭염일수
지점/지역명 : 전국

평균 폭염일수
연도,1월,2월,3월,4월,5월,6월,7월,8월,9월,10월,11월,12월,연합계,순위

2016,0,0,0,0,0,0.1,5.1,16.6,0,0,0,0,22,4
2017,0,0,0,0,0.4,1.7,5.9,5.6,0,0,0,0,13.5,7
2018,0,0,0,0,0,1.5,15.4,14.1,0,0,0,0,31,1
2019,0,0,0,0,0.5,0.5,3,9,0,0,0,0,13.1,8
2020,0,0,0,0,0,1.9,0.1,5.7,0,0,0,0,7.7,11
2021,0,0,0,0,0,0.1,8.1,3.5,0,0,0,0,11.8,9
2022,0,0,0,0,0.2,1.6,5.8,2.9,0.2,0,0,0,10.6,10
2023,0,0,0,0,0.2,0.9,4.1,9,0,0,0,0,14.2,6
2024,0,0,0,0,0,2.8,4.3,16.9,6,0,0,0,30.1,2
2025,0,0,0,0,0,2,14.5,11.5,1.6,0,0,0,29.7,3
2026,0,0,0,0,0.5,0.6,8.9,12,,,,,21.9,5
평균,0.0,0.0,0.0,0.0,0.2,1.3,6.8,9.7,0.7,0.0,0.0,0.0


가장 긴 폭염
연도,지점,시작일,종료일,지속일수
2016,합천,2016-07-23,2016-08-25,34
2017,경주시,2017-07-16,2017-07-24,9
2018,금산,2018-07-11,2018-08-16,37
2019,부안,2019-07-30,2019-08-11,13
2020,대구,2020-08-11,2020-08-21,11
2021,밀양,2021-07-20,2021-08-07,19
2022,제주,2022-08-04,2022-08-16,13
2023,양산시·의성,2023-07-26,2023-08-08,14
2024,구미·밀양·의성,2024-07-25,2024-08-20,27
2025,완도,2025-08-14,2025-09-07,25
2026,김해시·의령군·전주,2026-07-20,2026-08-10,22


가장 빠른/가장 늦은 폭염
연도,가장 빠른 지점,가장 빠른 날짜,가장 늦은 지점,가장 늦은 날짜
2016,홍천,2016-05-22,광주,2016-09-04
2017,강릉·북강릉·속초·울진·의령군·합천,2017-05-19,밀양,2017-08-29
2018,울진·의성·포항,2018-04-21,제주,2018-08-31
2019,강릉·경주시·구미·금산·대구·밀양·보은·북춘천·산청·상주·서울·영덕·영월·영천·의성·이천·정선군·제주·제천·청송군·청주·춘천·충주·포항·합천·홍천,2019-05-24,의성,2019-09-10
2020,거창·경주시·구미·대구·밀양·영천·울진·의령군·의성·청송군·포항·합천,2020-06-04,고창·고창군·순창군·정읍·해남,2020-08-31
2021,대구·밀양·의령군·함양군,2021-06-08,제주,2021-09-01
2022,경주시·밀양·양산시,2022-05-22,광양시·서귀포,2022-09-19
2023,강릉·경주시·구미·대구·동해·북강릉·산청·상주·속초·울진·의령군·의성·포항,2023-05-16,정선군,2023-09-10
2024,강릉·밀양·속초,2024-05-23,강진군·거제·거창·경주시·고창·고창·고창군·고흥·광양시·광주·군산·금산·김해시·남원·남해·대구·대전·마산·목포·밀양·보령·보성군·부산·부안·부여·북부산·북창원·산청·서귀포·서산·세종·세종(예)·수원·순창군·순천·양산시·여수·영광군·영천·완도·울산·의령군·의성·임실·장수·장흥·전주·정읍·제주·진도군·진주·창원·창원시·청송군·통영·함양군·합천·해남·흑산도,2024-09-19
2025,경주시·구미·대구·포항,2025-05-20,경주시·김해시·대구·마산·밀양·보성군·북부산·북창원·성산·양산시·울산·제주·창원·창원시·포항,2025-09-17
2026,경주시·구미·대구·밀양·상주·함양군,2026-05-16,고흥·김해시·밀양·북창원·양산시·완도·창원시,2026-08-30


전국 폭염일수

년도,날짜,지점
2025,0723,춘천
2025,0723,군산
2025,0723,해남
2025,0723,금산
2025,0723,강릉
2025,0723,안동
2025,0723,전주
2025,0723,부여
2025,0723,완도
2025,0723,진주
2025,0723,의성
2025,0723,남해
2025,0723,영천
2025,0723,정읍
2025,0724,서산
2025,0724,광주
2025,0724,봉화
2025,0724,포항
2025,0724,남원
2025,0724,임실
2025,0724,창원
2025,0724,서울
2025,0724,보령
2025,0724,산청
2025,0724,수원
2025,0724,고흥
2025,0724,문경
2025,0724,장흥
2025,0724,대구
2025,0724,대전
2025,0724,보은
2025,0724,추풍령
2025,0724,합천
2025,0724,통영
2025,0724,거창
2025,0724,밀양
2025,0724,천안
2025,0724,장수
2025,0724,구미
2025,0724,홍천
2025,0724,원주
2025,0724,청주
2025,0724,춘천
2025,0724,군산
2025,0724,해남
2025,0724,금산
2025,0724,부안
2025,0724,강릉
2025,0724,양평
2025,0724,안동
2025,0724,전주
2025,0724,태백
2025,0724,부여
2025,0724,이천
2025,0724,완도
2025,0724,진주
2025,0724,충주
2025,0724,의성
2025,0724,영주
2025,0724,남해
2025,0724,영천
2025,0724,정읍
2025,0725,서산
2025,0725,광주
2025,0725,봉화
2025,0725,포항
2025,0725,남원
2025,0725,임실
2025,0725,인제
2025,0725,철원
2025,0725,창원
2025,0725,서울
2025,0725,보령
2025,0725,산청
2025,0725,수원
2025,0725,고흥
2025,0725,문경
2025,0725,인천
2025,0725,장흥
2025,0725,대구
2025,0725,대전
2025,0725,보은
2025,0725,추풍령
2025,0725,합천
2025,0725,거창
2025,0725,밀양
2025,0725,천안
2025,0725,장수
2025,0725,구미
2025,0725,홍천
2025,0725,원주
2025,0725,청주
2025,0725,춘천
2025,0725,군산
2025,0725,목포
2025,0725,해남
2025,0725,금산
2025,0725,부안
2025,0725,강릉
2025,0725,양평
2025,0725,안동
2025,0725,진주
2025,0725,전주
2025,0725,태백
2025,0725,제천
2025,0725,부여
2025,0725,이천
2025,0725,완도
2025,0725,충주
2025,0725,의성
2025,0725,영주
2025,0725,영천
2025,0725,정읍
2025,0726,대관령
2025,0726,광주
2025,0726,정읍
2025,0726,봉화
2025,0726,포항
2025,0726,남원
2025,0726,임실
2025,0726,인제
2025,0726,철원
2025,0726,서울
2025,0726,보령
2025,0726,산청
2025,0726,수원
2025,0726,고흥
2025,0726,문경
2025,0726,인천
2025,0726,장흥
2025,0726,대구
2025,0726,강화
2025,0726,대전
2025,0726,합천
2025,0726,거창
2025,0726,밀양
2025,0726,천안
2025,0726,구미
2025,0726,홍천
2025,0726,원주
2025,0726,청주
2025,0726,춘천
2025,0726,군산
2025,0726,목포
2025,0726,해남
2025,0726,금산
2025,0726,부안
2025,0726,강릉
2025,0726,양평
2025,0726,안동
2025,0726,진주
2025,0726,전주
2025,0726,태백
2025,0726,제천
2025,0726,부여
2025,0726,이천
2025,0726,완도
2025,0726,충주
2025,0726,의성
2025,0726,영주
2025,0726,부산
2025,0726,남해
2025,0726,영천
2025,0726,서산
2025,0727,대관령
2025,0727,광주
2025,0727,정읍
2025,0727,봉화
2025,0727,포항
2025,0727,남원
2025,0727,임실
2025,0727,인제
2025,0727,철원
2025,0727,서울
2025,0727,보령
2025,0727,수원
2025,0727,고흥
2025,0727,문경
2025,0727,인천
2025,0727,장흥
2025,0727,대구
2025,0727,강화
2025,0727,대전
2025,0727,산청
2025,0727,보은
2025,0727,합천
2025,0727,통영
2025,0727,거창
2025,0727,밀양
2025,0727,천안
2025,0727,장수
2025,0727,구미
2025,0727,홍천
2025,0727,원주
2025,0727,청주
2025,0727,춘천
2025,0727,군산
2025,0727,목포
2025,0727,해남
2025,0727,금산
2025,0727,부안
2025,0727,강릉
2025,0727,양평
2025,0727,안동
2025,0727,진주
2025,0727,전주
2025,0727,태백
2025,0727,제천
2025,0727,부여
2025,0727,이천
2025,0727,완도
2025,0727,충주
2025,0727,의성
2025,0727,영주
2025,0727,남해
2025,0727,영천
2025,0727,서산
2025,0728,서산
2025,0728,광주
2025,0728,봉화
2025,0728,포항
2025,0728,거제
2025,0728,남원
2025,0728,임실
2025,0728,철원
2025,0728,창원
2025,0728,서울
2025,0728,보령
2025,0728,수원
2025,0728,고흥
2025,0728,문경
2025,0728,인천
2025,0728,장흥
2025,0728,대구
2025,0728,대전
2025,0728,산청
2025,0728,보은
2025,0728,추풍령
2025,0728,합천
2025,0728,통영
2025,0728,거창
2025,0728,밀양
2025,0728,천안
2025,0728,장수
2025,0728,구미
2025,0728,홍천
2025,0728,원주
2025,0728,청주
2025,0728,춘천
2025,0728,목포
2025,0728,해남
2025,0728,금산
2025,0728,강릉
2025,0728,영덕
2025,0728,양평
2025,0728,안동
2025,0728,진주
2025,0728,전주
2025,0728,태백
2025,0728,제천
2025,0728,부여
2025,0728,이천
2025,0728,완도
2025,0728,충주
2025,0728,의성
2025,0728,영주
2025,0728,남해
2025,0728,영천
2025,0728,정읍
2025,0729,서산
2025,0729,영천
2025,0729,봉화
2025,0729,포항
2025,0729,남원
2025,0729,임실
2025,0729,철원
2025,0729,창원
2025,0729,서울
2025,0729,울산
2025,0729,보령
2025,0729,수원
2025,0729,고흥
2025,0729,문경
2025,0729,인천
2025,0729,장흥
2025,0729,대구
2025,0729,강화
2025,0729,대전
2025,0729,산청
2025,0729,보은
2025,0729,추풍령
2025,0729,합천
2025,0729,통영
2025,0729,거창
2025,0729,밀양
2025,0729,천안
2025,0729,장수
2025,0729,구미
2025,0729,홍천
2025,0729,원주
2025,0729,청주
2025,0729,춘천
2025,0729,군산
2025,0729,목포
2025,0729,해남
2025,0729,금산
2025,0729,부안
2025,0729,양평
2025,0729,안동
2025,0729,진주
2025,0729,전주
2025,0729,태백
2025,0729,제천
2025,0729,부여
2025,0729,이천
2025,0729,완도
2025,0729,충주
2025,0729,광주
2025,0729,의성
2025,0729,영주
2025,0729,부산
2025,0729,남해
2025,0729,정읍
2025,0730,영주
2025,0730,영천
2025,0730,완도
2025,0730,충주
2025,0730,광주
2025,0730,의성
2025,0730,진주
2025,0730,전주
2025,0730,태백
2025,0730,제천
2025,0730,부여
2025,0730,이천
2025,0730,양평
2025,0730,안동
2025,0730,군산
2025,0730,목포
2025,0730,금산
2025,0730,부안
2025,0730,청주
2025,0730,춘천
2025,0730,원주
2025,0730,밀양
2025,0730,장수
2025,0730,구미
2025,0730,홍천
2025,0730,보은
2025,0730,추풍령
2025,0730,천안
2025,0730,합천
2025,0730,통영
2025,0730,거창
2025,0730,장흥
2025,0730,대구
2025,0730,대전
2025,0730,산청
2025,0730,수원
2025,0730,고흥
2025,0730,문경
2025,0730,인천
2025,0730,인제
2025,0730,인제
2025,0730,철원
2025,0730,창원
2025,0730,서울
2025,0730,보령
2025,0730,봉화
2025,0730,남원
2025,0730,임실
2025,0730,서산
2025,0730,정읍
2025,0731,부산
2025,0731,정읍
2025,0731,영천
2025,0731,영주
2025,0731,완도
2025,0731,충주
2025,0731,광주
2025,0731,의성
2025,0731,진주
2025,0731,전주
2025,0731,제천
2025,0731,부여
2025,0731,이천
2025,0731,강릉
2025,0731,안동
2025,0731,군산
2025,0731,목포
2025,0731,해남
2025,0731,금산
2025,0731,부안
2025,0731,청주
2025,0731,춘천
2025,0731,원주
2025,0731,밀양
2025,0731,장수
2025,0731,구미
2025,0731,홍천
2025,0731,추풍령
2025,0731,천안
2025,0731,합천
2025,0731,통영
2025,0731,거창
2025,0731,장흥
2025,0731,대구
2025,0731,대전
2025,0731,산청
2025,0731,수원
2025,0731,고흥
2025,0731,문경
2025,0731,창원
2025,0731,서울
2025,0731,보령
2025,0731,봉화
2025,0731,남원
2025,0731,임실
2025,0731,서산
2025,0731,남해
2025,0801,정읍
2025,0801,영주
2025,0801,거제
2025,0801,남원
2025,0801,임실
2025,0801,서산
2025,0801,인제
2025,0801,철원
2025,0801,창원
2025,0801,서울
2025,0801,보령
2025,0801,산청
2025,0801,수원
2025,0801,고흥
2025,0801,문경
2025,0801,거창
2025,0801,장흥
2025,0801,대구
2025,0801,대전
2025,0801,구미
2025,0801,홍천
2025,0801,보은
2025,0801,추풍령
2025,0801,천안
2025,0801,합천
2025,0801,통영
2025,0801,청주
2025,0801,춘천
2025,0801,원주
2025,0801,밀양
2025,0801,장수
2025,0801,군산
2025,0801,목포
2025,0801,해남
2025,0801,금산
2025,0801,부안
2025,0801,양평
2025,0801,안동
2025,0801,전주
2025,0801,태백
2025,0801,제천
2025,0801,부여
2025,0801,이천
2025,0801,완도
2025,0801,충주
2025,0801,광주
2025,0801,의성
2025,0801,진주
2025,0801,부산
2025,0801,남해
2025,0801,영천
2025,0801,봉화
2025,0802,정읍
2025,0802,영주
2025,0802,포항
2025,0802,거제
2025,0802,남원
2025,0802,임실
2025,0802,서산
2025,0802,인제
2025,0802,철원
2025,0802,창원
2025,0802,서울
2025,0802,울산
2025,0802,보령
2025,0802,산청
2025,0802,수원
2025,0802,고흥
2025,0802,문경
2025,0802,거창
2025,0802,장흥
2025,0802,대구
2025,0802,대전
2025,0802,구미
2025,0802,홍천
2025,0802,보은
2025,0802,추풍령
2025,0802,천안
2025,0802,합천
2025,0802,통영
2025,0802,청주
2025,0802,춘천
2025,0802,원주
2025,0802,밀양
2025,0802,장수
2025,0802,군산
2025,0802,해남
2025,0802,금산
2025,0802,부안
2025,0802,강릉
2025,0802,영덕
2025,0802,양평
2025,0802,안동
2025,0802,전주
2025,0802,태백
2025,0802,제천
2025,0802,부여
2025,0802,이천
2025,0802,완도
2025,0802,충주
2025,0802,광주
2025,0802,의성
2025,0802,진주
2025,0802,남해
2025,0802,영천
2025,0802,봉화
2025,0803,포항
2025,0803,강릉
2025,0803,밀양
2025,0803,대구
2025,0804,포항
2025,0804,서울
2025,0804,고흥
2025,0804,문경
2025,0804,장흥
2025,0804,대구
2025,0804,의성
2025,0804,구미
2025,0804,합천
2025,0804,춘천
2025,0804,밀양
2025,0804,영덕
2025,0804,대전
2025,0805,정읍
2025,0805,영천
2025,0805,서울
2025,0805,고흥
2025,0805,문경
2025,0805,거창
2025,0805,대구
2025,0805,대전
2025,0805,구미
2025,0805,홍천
2025,0805,합천
2025,0805,춘천
2025,0805,청주
2025,0805,강릉
2025,0805,영덕
2025,0805,안동
2025,0805,전주
2025,0805,부여
2025,0805,충주
2025,0805,의성
2025,0805,포항
2025,0806,포항
2025,0806,영덕
2025,0806,구미
2025,0807,창원
2025,0807,남해
2025,0807,부산
2025,0807,밀양
2025,0808,완도
2025,0808,고흥
2025,0810,서울
2025,0812,인제
2025,0812,춘천
2025,0812,홍천
2025,0812,서울
2025,0814,포항
2025,0814,영천
2025,0814,울산
2025,0814,장흥
2025,0814,산청
2025,0814,고흥
2025,0814,거창
2025,0814,대구
2025,0814,구미
2025,0814,합천
2025,0814,밀양
2025,0814,영덕
2025,0814,안동
2025,0814,완도
2025,0814,의성
2025,0814,창원
2025,0815,정읍
2025,0815,영천
2025,0815,남원
2025,0815,창원
2025,0815,장흥
2025,0815,산청
2025,0815,고흥
2025,0815,거창
2025,0815,대구
2025,0815,대전
2025,0815,구미
2025,0815,합천
2025,0815,밀양
2025,0815,해남
2025,0815,금산
2025,0815,강릉
2025,0815,안동
2025,0815,전주
2025,0815,부여
2025,0815,완도
2025,0815,광주
2025,0815,의성
2025,0815,진주
2025,0815,부산
2025,0815,남해
2025,0815,거제
2025,0816,정읍
2025,0816,영천
2025,0816,거제
2025,0816,남원
2025,0816,속초
2025,0816,창원
2025,0816,울산
2025,0816,장흥
2025,0816,산청
2025,0816,고흥
2025,0816,거창
2025,0816,대구
2025,0816,대전
2025,0816,구미
2025,0816,합천
2025,0816,춘천
2025,0816,원주
2025,0816,밀양
2025,0816,해남
2025,0816,청주
2025,0816,강릉
2025,0816,영덕
2025,0816,안동
2025,0816,전주
2025,0816,부여
2025,0816,완도
2025,0816,광주
2025,0816,의성
2025,0816,진주
2025,0816,남해
2025,0816,포항
2025,0817,정읍
2025,0817,영천
2025,0817,포항
2025,0817,속초
2025,0817,창원
2025,0817,울산
2025,0817,장흥
2025,0817,산청
2025,0817,고흥
2025,0817,거창
2025,0817,대구
2025,0817,대전
2025,0817,합천
2025,0817,밀양
2025,0817,구미
2025,0817,영덕
2025,0817,청주
2025,0817,강릉
2025,0817,울진
2025,0817,안동
2025,0817,전주
2025,0817,부여
2025,0817,완도
2025,0817,광주
2025,0817,의성
2025,0817,진주
2025,0817,부산
2025,0817,남해
2025,0817,여수
2025,0818,정읍
2025,0818,완도
2025,0818,남원
2025,0818,창원
2025,0818,울산
2025,0818,산청
2025,0818,고흥
2025,0818,문경
2025,0818,거창
2025,0818,대구
2025,0818,대전
2025,0818,홍천
2025,0818,합천
2025,0818,춘천
2025,0818,밀양
2025,0818,구미
2025,0818,영덕
2025,0818,금산
2025,0818,청주
2025,0818,강릉
2025,0818,울진
2025,0818,양평
2025,0818,안동
2025,0818,전주
2025,0818,부여
2025,0818,이천
2025,0818,의성
2025,0818,영천
2025,0818,포항
2025,0819,정읍
2025,0819,완도
2025,0819,남원
2025,0819,속초
2025,0819,창원
2025,0819,울산
2025,0819,산청
2025,0819,고흥
2025,0819,문경
2025,0819,거창
2025,0819,대구
2025,0819,대전
2025,0819,홍천
2025,0819,합천
2025,0819,원주
2025,0819,밀양
2025,0819,구미
2025,0819,영덕
2025,0819,군산
2025,0819,금산
2025,0819,부안
2025,0819,청주
2025,0819,강릉
2025,0819,울진
2025,0819,양평
2025,0819,안동
2025,0819,전주
2025,0819,부여
2025,0819,이천
2025,0819,광주
2025,0819,의성
2025,0819,진주
2025,0819,영천
2025,0819,포항
2025,0820,정읍
2025,0820,포항
2025,0820,남원
2025,0820,속초
2025,0820,창원
2025,0820,울산
2025,0820,고흥
2025,0820,문경
2025,0820,거창
2025,0820,대구
2025,0820,대전
2025,0820,합천
2025,0820,춘천
2025,0820,원주
2025,0820,밀양
2025,0820,구미
2025,0820,영덕
2025,0820,해남
2025,0820,금산
2025,0820,부안
2025,0820,청주
2025,0820,강릉
2025,0820,울진
2025,0820,안동
2025,0820,전주
2025,0820,부여
2025,0820,이천
2025,0820,충주
2025,0820,광주
2025,0820,의성
2025,0820,영천
2025,0820,영주
2025,0820,완도
2025,0821,정읍
2025,0821,완도
2025,0821,여수
2025,0821,남원
2025,0821,임실
2025,0821,서산
2025,0821,창원
2025,0821,서울
2025,0821,울산
2025,0821,보령
2025,0821,장흥
2025,0821,산청
2025,0821,수원
2025,0821,고흥
2025,0821,문경
2025,0821,거창
2025,0821,대구
2025,0821,대전
2025,0821,보은
2025,0821,추풍령
2025,0821,천안
2025,0821,합천
2025,0821,통영
2025,0821,홍천
2025,0821,춘천
2025,0821,원주
2025,0821,밀양
2025,0821,구미
2025,0821,해남
2025,0821,금산
2025,0821,청주
2025,0821,양평
2025,0821,이천
2025,0821,안동
2025,0821,영덕
2025,0821,전주
2025,0821,부여
2025,0821,강릉
2025,0821,충주
2025,0821,광주
2025,0821,의성
2025,0821,진주
2025,0821,부산
2025,0821,남해
2025,0821,영천
2025,0821,영주
2025,0821,봉화
2025,0822,정읍
2025,0822,완도
2025,0822,남원
2025,0822,임실
2025,0822,속초
2025,0822,창원
2025,0822,서울
2025,0822,장흥
2025,0822,산청
2025,0822,고흥
2025,0822,문경
2025,0822,거창
2025,0822,대구
2025,0822,대전
2025,0822,보은
2025,0822,추풍령
2025,0822,합천
2025,0822,홍천
2025,0822,춘천
2025,0822,원주
2025,0822,밀양
2025,0822,구미
2025,0822,해남
2025,0822,금산
2025,0822,청주
2025,0822,양평
2025,0822,이천
2025,0822,안동
2025,0822,영덕
2025,0822,전주
2025,0822,의성
2025,0822,부여
2025,0822,강릉
2025,0822,충주
2025,0822,광주
2025,0822,진주
2025,0822,남해
2025,0822,영천
2025,0822,영주
2025,0822,봉화
2025,0823,봉화
2025,0823,완도
2025,0823,거제
2025,0823,남원
2025,0823,임실
2025,0823,정읍
2025,0823,속초
2025,0823,창원
2025,0823,울산
2025,0823,보령
2025,0823,장흥
2025,0823,산청
2025,0823,고흥
2025,0823,문경
2025,0823,거창
2025,0823,대구
2025,0823,대전
2025,0823,추풍령
2025,0823,천안
2025,0823,합천
2025,0823,밀양
2025,0823,구미
2025,0823,군산
2025,0823,해남
2025,0823,금산
2025,0823,부안
2025,0823,청주
2025,0823,울진
2025,0823,안동
2025,0823,영덕
2025,0823,전주
2025,0823,의성
2025,0823,태백
2025,0823,부여
2025,0823,강릉
2025,0823,광주
2025,0823,진주
2025,0823,부산
2025,0823,남해
2025,0823,영천
2025,0823,영주
2025,0823,포항
2025,0824,포항
2025,0824,완도
2025,0824,남원
2025,0824,임실
2025,0824,서산
2025,0824,정읍
2025,0824,속초
2025,0824,철원
2025,0824,창원
2025,0824,서울
2025,0824,울산
2025,0824,보령
2025,0824,봉화
2025,0824,장흥
2025,0824,산청
2025,0824,수원
2025,0824,고흥
2025,0824,문경
2025,0824,거창
2025,0824,대구
2025,0824,대전
2025,0824,보은
2025,0824,추풍령
2025,0824,천안
2025,0824,합천
2025,0824,홍천
2025,0824,춘천
2025,0824,원주
2025,0824,밀양
2025,0824,구미
2025,0824,군산
2025,0824,해남
2025,0824,금산
2025,0824,부안
2025,0824,청주
2025,0824,양평
2025,0824,이천
2025,0824,안동
2025,0824,영덕
2025,0824,전주
2025,0824,의성
2025,0824,태백
2025,0824,제천
2025,0824,부여
2025,0824,강릉
2025,0824,충주
2025,0824,광주
2025,0824,진주
2025,0824,부산
2025,0824,남해
2025,0824,영천
2025,0824,영주
2025,0824,거제
2025,0825,포항
2025,0825,완도
2025,0825,정읍
2025,0825,창원
2025,0825,울산
2025,0825,봉화
2025,0825,장흥
2025,0825,산청
2025,0825,고흥
2025,0825,문경
2025,0825,거창
2025,0825,대구
2025,0825,대전
2025,0825,보은
2025,0825,추풍령
2025,0825,천안
2025,0825,합천
2025,0825,홍천
2025,0825,춘천
2025,0825,원주
2025,0825,밀양
2025,0825,구미
2025,0825,목포
2025,0825,해남
2025,0825,금산
2025,0825,부안
2025,0825,군산
2025,0825,청주
2025,0825,이천
2025,0825,안동
2025,0825,영덕
2025,0825,전주
2025,0825,의성
2025,0825,태백
2025,0825,제천
2025,0825,부여
2025,0825,강릉
2025,0825,충주
2025,0825,광주
2025,0825,진주
2025,0825,영천
2025,0825,영주
2025,0825,남원
2025,0826,포항
2025,0826,창원
2025,0826,울산
2025,0826,고흥
2025,0826,대구
2025,0826,합천
2025,0826,완도
2025,0826,울진
2025,0826,영덕
2025,0826,강릉
2025,0826,진주
2025,0826,영천
2025,0826,밀양
2025,0827,정읍
2025,0827,완도
2025,0827,장흥
2025,0827,산청
2025,0827,고흥
2025,0827,대구
2025,0827,합천
2025,0827,밀양
2025,0827,구미
2025,0827,해남
2025,0827,안동
2025,0827,의성
2025,0827,광주
2025,0827,진주
2025,0827,부산
2025,0827,영천
2025,0827,봉화
2025,0828,남원
2025,0828,완도
2025,0828,거창
2025,0828,대구
2025,0828,대전
2025,0828,합천
2025,0828,밀양
2025,0828,구미
2025,0828,목포
2025,0828,해남
2025,0828,청주
2025,0828,안동
2025,0828,전주
2025,0828,의성
2025,0828,강릉
2025,0828,광주
2025,0828,영천
2025,0828,정읍
2025,0829,포항
2025,0829,완도
2025,0829,정읍
2025,0829,속초
2025,0829,창원
2025,0829,울산
2025,0829,산청
2025,0829,고흥
2025,0829,문경
2025,0829,대구
2025,0829,대전
2025,0829,장흥
2025,0829,합천
2025,0829,홍천
2025,0829,거창
2025,0829,춘천
2025,0829,밀양
2025,0829,구미
2025,0829,해남
2025,0829,부안
2025,0829,청주
2025,0829,울진
2025,0829,양평
2025,0829,이천
2025,0829,안동
2025,0829,영덕
2025,0829,의성
2025,0829,부여
2025,0829,강릉
2025,0829,충주
2025,0829,광주
2025,0829,진주
2025,0829,전주
2025,0829,남해
2025,0829,영천
2025,0829,남원
2025,0830,포항
2025,0830,완도
2025,0830,남원
2025,0830,정읍
2025,0830,고흥
2025,0830,창원
2025,0830,봉화
2025,0830,산청
2025,0830,문경
2025,0830,합천
2025,0830,대구
2025,0830,대전
2025,0830,장흥
2025,0830,추풍령
2025,0830,거창
2025,0830,원주
2025,0830,밀양
2025,0830,구미
2025,0830,목포
2025,0830,해남
2025,0830,금산
2025,0830,부안
2025,0830,청주
2025,0830,이천
2025,0830,안동
2025,0830,영덕
2025,0830,의성
2025,0830,태백
2025,0830,부여
2025,0830,충주
2025,0830,광주
2025,0830,진주
2025,0830,전주
2025,0830,부산
2025,0830,남해
2025,0830,영천
2025,0830,영주
2025,0830,울산
2025,0831,포항
2025,0831,대구
2025,0831,대전
2025,0831,원주
2025,0831,구미
2025,0831,완도
2025,0831,안동
2025,0831,의성
2025,0831,강릉
2025,0831,충주
2025,0831,전주
2025,0831,청주
2025,0901,전주
2025,0901,의성
2025,0901,완도
2025,0901,해남
2025,0901,대전
2025,0901,영덕
2025,0901,강릉
2025,0901,안동
2025,0901,청주
2025,0901,울진
2025,0901,포항
2025,0901,구미
2025,0901,정읍
2025,0901,문경
2025,0902,고흥
2025,0902,합천
2025,0902,완도
2025,0903,완도
2025,0903,정읍
2025,0903,합천
2025,0903,구미
2025,0903,밀양
2025,0903,원주
2025,0903,청주
2025,0903,군산
2025,0903,목포
2025,0903,의성
2025,0903,전주
2025,0904,장흥
2025,0904,구미
2025,0904,해남
2025,0904,대구
2025,0904,밀양
2025,0904,고흥
2025,0904,진주
2025,0904,부산
2025,0904,영천
2025,0904,통영
2025,0904,의성
2025,0904,완도
2025,0904,합천
2025,0904,창원
2025,0905,합천
2025,0905,대구
2025,0905,대전
2025,0905,장흥
2025,0905,고흥
2025,0905,서울
2025,0905,남원
2025,0905,정읍
2025,0905,완도
2025,0905,충주
2025,0905,광주
2025,0905,전주
2025,0905,의성
2025,0905,부여
2025,0905,이천
2025,0905,안동
2025,0905,목포
2025,0905,해남
2025,0905,부안
2025,0905,청주
2025,0905,원주
2025,0905,밀양
2025,0905,구미
2025,0905,거창
2025,0906,영천
2025,0906,구미
2025,0906,밀양
2025,0906,청주
2025,0906,영덕
2025,0906,안동
2025,0906,울진
2025,0906,강릉
2025,0906,의성
2025,0906,충주
2025,0906,완도
2025,0906,울산
2025,0906,포항
2025,0906,고흥
2025,0906,대구
2025,0907,부산
2025,0907,완도
2025,0907,창원
2025,0907,고흥
2025,0916,거창
2025,0916,구미
2025,0916,의성
2025,0916,포항
2025,0916,합천
2025,0916,영천
2025,0916,밀양
2025,0916,대구
2025,0917,대구
2025,0917,창원
2025,0917,울산
2025,0917,밀양
2025,0917,포항
2026,0516,구미
2026,0516,대구
2026,0516,밀양
2026,0517,대구
2026,0517,합천
2026,0517,거창
2026,0517,구미
2026,0517,밀양
2026,0517,산청
2026,0518,밀양
2026,0518,안동
2026,0518,의성
2026,0518,포항
2026,0518,영천
2026,0518,문경
2026,0518,거창
2026,0518,대구
2026,0518,합천
2026,0518,구미
2026,0530,울진
2026,0530,강릉
2026,0531,강릉
2026,0531,구미
2026,0531,합천
2026,0531,밀양
2026,0531,의성
2026,0531,광주
2026,0531,대구
2026,0531,영천
2026,0615,구미
2026,0616,금산
2026,0616,정읍
2026,0616,이천
2026,0616,원주
2026,0616,전주
2026,0616,춘천
2026,0616,서울
2026,0617,안동
2026,0617,이천
2026,0617,청주
2026,0617,원주
2026,0617,충주
2026,0617,의성
2026,0618,구미
2026,0618,춘천
2026,0618,대구
2026,0619,홍천
2026,0619,서울
2026,0619,충주
2026,0619,춘천
2026,0619,이천
2026,0619,원주
2026,0627,청주
2026,0627,광주
2026,0628,구미
2026,0628,춘천
2026,0628,광주
2026,0629,춘천
2026,0629,홍천
2026,0629,청주
2026,0629,이천
2026,0629,광주
2026,0630,청주
2026,0630,구미
2026,0706,대구
2026,0706,영천
2026,0706,의성
2026,0707,정읍
2026,0707,남원
2026,0707,대구
2026,0707,광주
2026,0707,군산
2026,0707,청주
2026,0707,전주
2026,0707,부안
2026,0710,정읍
2026,0710,포항
2026,0710,대전
2026,0710,대구
2026,0710,밀양
2026,0710,영천
2026,0710,금산
2026,0710,부안
2026,0710,전주
2026,0710,의성
2026,0710,구미
2026,0711,임실
2026,0711,완도
2026,0711,정읍
2026,0711,보령
2026,0711,창원
2026,0711,포항
2026,0711,거제
2026,0711,남원
2026,0711,거창
2026,0711,대전
2026,0711,산청
2026,0711,수원
2026,0711,속초
2026,0711,천안
